Epsilon: 0.5 min_samples: 100
Total Amount of Subjects: 12854
True Positives: 0  False Positives: 4550  Positives Total: 4550
True Negatives: 8176  False Negatives: 128  Total Negatives: 8304
Precision: 0.00% Recall: 0.00% F1-Score: 0.00

[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent333'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent410'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor6/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssociateProfessor5/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent104'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent165'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor0/Publication11'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent307'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor4/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor6/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor11/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor7/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent61'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent271'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent178'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent372'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor0/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor11/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent51'), 0]
[rdflib.term.URIRef('http://www.University591.edu'), 2]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent73'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor1/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssistantProfessor3'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent500'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssistantProfessor5/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent53'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent172'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Course45'), 1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor7/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent24'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateCourse21'), 3]
[rdflib.term.URIRef('http://www.University226.edu'), 2]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent106'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor5/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor4/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor6/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent463'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent96'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent73'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor7/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent163'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssistantProfessor8/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent517'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent428'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor6/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor7/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor10/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssistantProfessor9/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor11/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent5'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent312'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssistantProfessor8/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent41'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor4/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssociateProfessor6/Publication15'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor7/Publication10'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/FullProfessor2/Publication14'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/Course24'), 1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/UndergraduateStudent233'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Course20'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent229'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssistantProfessor0/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateCourse12'), 3]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor8/Publication13'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent391'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent11'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent216'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent369'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Lecturer1/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor8/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateCourse7'), 3]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent291'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor7/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent282'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssistantProfessor2/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent50'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent261'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateStudent94'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent96'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent31'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssistantProfessor4/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/FullProfessor7/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/Course25'), 1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssistantProfessor3/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor0/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent89'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor4/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/GraduateStudent78'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent36'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Course26'), 1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateCourse56'), 3]
[rdflib.term.URIRef('http://www.Department1.University0.edu/FullProfessor2/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/AssistantProfessor5/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/Course37'), 1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/GraduateCourse16'), 3]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent248'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent83'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent280'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor9/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssociateProfessor6/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssistantProfessor5/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent148'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent288'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Course45'), 1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/AssociateProfessor2/Publication7'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent325'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/Course39'), 1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/AssistantProfessor4/Publication5'), -1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor1/Publication16'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent99'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateCourse12'), 3]
[rdflib.term.URIRef('http://www.University305.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/FullProfessor6/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.University289.edu'), 2]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent100'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor6/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/Course40'), 1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/ResearchGroup4'), -1]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent326'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent280'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/GraduateStudent115'), 0]
[rdflib.term.URIRef('http://www.Department14.University0.edu/FullProfessor3/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/AssociateProfessor5/Publication9'), -1]
[rdflib.term.URIRef('http://www.Department0.University0.edu/FullProfessor2/Publication12'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent323'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/UndergraduateStudent56'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/AssistantProfessor0'), 0]
[rdflib.term.URIRef('http://www.Department8.University0.edu/UndergraduateStudent292'), 0]
[rdflib.term.URIRef('http://www.University212.edu'), 2]
[rdflib.term.URIRef('http://www.Department12.University0.edu/GraduateStudent14'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/GraduateCourse36'), 3]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent279'), 0]
[rdflib.term.URIRef('http://www.University628.edu'), 2]
[rdflib.term.URIRef('http://www.Department3.University0.edu/UndergraduateStudent110'), 0]
[rdflib.term.URIRef('http://www.Department9.University0.edu/ResearchGroup4'), -1]
[rdflib.term.URIRef('http://www.University20.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/Course35'), 1]
[rdflib.term.URIRef('http://www.University399.edu'), 2]
[rdflib.term.URIRef('http://www.Department9.University0.edu/AssociateProfessor8'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent147'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/Lecturer3/Publication3'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/GraduateCourse8'), 3]
[rdflib.term.URIRef('http://www.University413.edu'), 2]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor11/Publication6'), -1]
[rdflib.term.URIRef('http://www.Department3.University0.edu/AssociateProfessor7'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/GraduateStudent15'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent72'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent38'), 0]
[rdflib.term.URIRef('http://www.Department10.University0.edu/UndergraduateStudent348'), 0]
[rdflib.term.URIRef('http://www.Department3.University0.edu/GraduateStudent87'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/Course41'), 1]
[rdflib.term.URIRef('http://www.Department2.University0.edu/ResearchGroup3'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor7/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department8.University0.edu/FullProfessor8/Publication10'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/AssistantProfessor0/Publication4'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/AssociateProfessor2/Publication8'), -1]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Course43'), 1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent105'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/Course42'), 1]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent331'), 0]
[rdflib.term.URIRef('http://www.Department12.University0.edu/UndergraduateStudent241'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent17'), 0]
[rdflib.term.URIRef('http://www.Department1.University0.edu/UndergraduateStudent11'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/AssistantProfessor3/Publication1'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/Course11'), 1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssistantProfessor9/Publication2'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/ResearchGroup6'), -1]
[rdflib.term.URIRef('http://www.Department11.University0.edu/UndergraduateStudent207'), 0]
[rdflib.term.URIRef('http://www.Department0.University0.edu/UndergraduateStudent494'), 0]
[rdflib.term.URIRef('http://www.Department11.University0.edu/AssociateProfessor11/Publication16'), -1]
[rdflib.term.URIRef('http://www.Department14.University0.edu/Course9'), 1]
[rdflib.term.URIRef('http://www.University16.edu'), 2]
[rdflib.term.URIRef('http://www.Department8.University0.edu/GraduateStudent83'), 0]
[rdflib.term.URIRef('http://www.Department13.University0.edu/UndergraduateStudent74'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/UndergraduateStudent301'), 0]
[rdflib.term.URIRef('http://www.Department2.University0.edu/FullProfessor0/Publication0'), -1]
[rdflib.term.URIRef('http://www.Department10.University0.edu/Lecturer6'), 0]
